"DATUM","PRIS","SUBSTANSVÄRDE","BERÄKNAT_SUBSTANSVÄRDE"
"2014-06-10","52.25","38.65",".00"
"2014-06-11","52.50","38.65",".00"
"2014-06-12","52.50","38.65",".00"
"2014-06-13","52.50","38.65",".00"
"2014-06-16","52.25","38.65",".00"
"2014-06-17","51.50","38.65",".00"
"2014-06-18","52.00","38.65",".00"
"2014-06-19","52.25","38.65",".00"
"2014-06-20","52.25","38.65",".00"
"2014-06-23","52.25","38.65",".00"
"2014-06-24","51.25","38.65",".00"
"2014-06-25","52.50","38.65",".00"
"2014-06-26","52.00","38.65",".00"
"2014-06-27","52.75","38.65",".00"
"2014-06-30","52.75","38.65",".00"
"2014-07-01","55.00","38.65",".00"
"2014-07-02","54.50","38.64",".00"
"2014-07-03","55.00","38.64",".00"
"2014-07-04","53.25","38.64",".00"
"2014-07-07","53.50","38.64",".00"
"2014-07-08","54.25","38.64",".00"
"2014-07-09","52.00","38.64",".00"
"2014-07-10","52.25","38.64",".00"
"2014-07-11","51.75","38.64",".00"
"2014-07-14","52.00","38.64",".00"
"2014-07-15","52.25","38.64",".00"
"2014-07-16","51.00","38.64",".00"
"2014-07-17","50.00","38.64",".00"
"2014-07-18","52.00","38.64",".00"
"2014-07-21","49.60","38.64",".00"
"2014-07-22","49.70","38.64",".00"
"2014-07-23","51.25","38.64",".00"
"2014-07-24","49.90","38.64",".00"
"2014-07-25","50.00","38.64",".00"
"2014-07-28","51.75","38.64",".00"
"2014-07-29","50.50","38.64",".00"
"2014-07-30","49.40","38.64",".00"
"2014-07-31","50.50","38.64",".00"
"2014-08-01","48.60","38.64",".00"
"2014-08-04","48.30","37.92",".00"
"2014-08-05","47.90","37.92",".00"
"2014-08-06","46.90","37.92",".00"
"2014-08-07","47.00","37.92",".00"
"2014-08-08","47.00","37.92",".00"
"2014-08-11","48.50","37.92",".00"
"2014-08-12","49.40","37.92",".00"
"2014-08-13","50.50","37.92",".00"
"2014-08-14","50.00","37.92",".00"
"2014-08-15","49.30","37.92",".00"
"2014-08-18","51.25","37.92",".00"
"2014-08-19","52.00","37.92",".00"
"2014-08-20","50.00","37.92",".00"
"2014-08-21","51.00","37.92",".00"
"2014-08-22","50.50","37.92",".00"
"2014-08-25","52.75","37.92",".00"
"2014-08-26","52.25","37.92",".00"
"2014-08-27","52.00","37.92",".00"
"2014-08-28","53.00","37.92",".00"
"2014-08-29","52.25","37.92",".00"
"2014-09-01","53.00","37.92",".00"
"2014-09-02","52.50","37.89",".00"
"2014-09-03","52.75","37.89",".00"
"2014-09-04","52.25","37.89",".00"
"2014-09-05","50.00","37.89",".00"
"2014-09-08","49.70","37.89",".00"
"2014-09-09","49.40","37.89",".00"
"2014-09-10","48.60","37.89",".00"
"2014-09-11","49.10","37.89",".00"
"2014-09-12","48.40","37.89",".00"
"2014-09-15","47.40","37.89",".00"
"2014-09-16","47.80","37.89",".00"
"2014-09-17","48.10","37.89",".00"
"2014-09-18","48.30","37.89",".00"
"2014-09-19","48.00","37.89",".00"
"2014-09-22","48.50","37.89",".00"
"2014-09-23","48.20","37.89",".00"
"2014-09-24","48.30","37.89",".00"
"2014-09-25","48.00","37.89",".00"
"2014-09-26","48.00","37.89",".00"
"2014-09-29","48.70","37.89",".00"
"2014-09-30","45.80","37.89",".00"
"2014-10-01","45.00","37.89",".00"
"2014-10-02","44.00","37.73",".00"
"2014-10-03","43.80","37.73",".00"
"2014-10-06","44.40","37.73",".00"
"2014-10-07","41.90","37.73",".00"
"2014-10-08","41.30","37.73",".00"
"2014-10-09","40.90","37.73",".00"
"2014-10-10","39.80","37.73",".00"
"2014-10-13","38.60","37.73",".00"
"2014-10-14","39.50","37.73",".00"
"2014-10-15","37.80","37.73",".00"
"2014-10-16","38.00","37.73",".00"
"2014-10-17","39.70","37.73",".00"
"2014-10-20","40.20","37.73",".00"
"2014-10-21","40.80","37.73",".00"
"2014-10-22","41.60","37.73",".00"
"2014-10-23","43.50","37.73",".00"
"2014-10-24","42.60","37.73",".00"
"2014-10-27","42.50","37.73",".00"
"2014-10-28","43.00","37.73",".00"
"2014-10-29","44.00","37.73",".00"
"2014-10-30","45.60","37.73",".00"
"2014-10-31","47.30","37.73",".00"
"2014-11-03","44.30","37.02",".00"
"2014-11-04","44.30","37.02",".00"
"2014-11-05","44.50","37.02",".00"
"2014-11-06","44.00","37.02",".00"
"2014-11-07","42.80","37.02",".00"
"2014-11-10","43.50","37.02",".00"
"2014-11-11","43.70","37.02",".00"
"2014-11-12","43.80","37.02",".00"
"2014-11-13","44.30","37.02",".00"
"2014-11-14","42.00","37.02",".00"
"2014-11-17","40.30","37.02",".00"
"2014-11-18","40.50","37.02",".00"
"2014-11-19","39.50","37.02",".00"
"2014-11-20","39.60","37.02",".00"
"2014-11-21","40.40","37.02",".00"
"2014-11-24","41.60","37.02",".00"
"2014-11-25","41.70","37.02",".00"
"2014-11-26","41.90","37.02",".00"
"2014-11-27","42.50","37.02",".00"
"2014-11-28","42.60","37.02",".00"
"2014-12-01","41.20","37.02",".00"
"2014-12-02","41.60","36.94",".00"
"2014-12-03","40.70","36.94",".00"
"2014-12-04","40.10","36.94",".00"
"2014-12-05","40.00","36.94",".00"
"2014-12-08","39.90","36.94",".00"
"2014-12-09","38.90","36.94",".00"
"2014-12-10","38.60","36.94",".00"
"2014-12-11","38.40","36.94",".00"
"2014-12-12","37.50","36.94",".00"
"2014-12-15","37.90","36.94",".00"
"2014-12-16","34.50","36.94",".00"
"2014-12-17","34.40","36.94",".00"
"2014-12-18","36.90","36.94",".00"
"2014-12-19","36.50","36.94",".00"
"2014-12-22","40.00","36.94",".00"
"2014-12-23","40.00","36.94",".00"
"2014-12-24","40.00","36.94",".00"
"2014-12-25","40.00","36.94",".00"
"2014-12-26","40.00","36.94",".00"
"2014-12-29","36.50","36.94",".00"
"2014-12-30","38.00","36.94",".00"
"2014-12-31","38.00","36.94",".00"
"2015-01-01","38.00","36.94",".00"
"2015-01-02","38.20","36.94",".00"
"2015-01-05","36.70","37.72",".00"
"2015-01-06","36.70","37.72",".00"
"2015-01-07","35.00","37.72",".00"
"2015-01-08","36.40","37.72",".00"
"2015-01-09","36.80","37.72",".00"
"2015-01-12","36.80","37.72",".00"
"2015-01-13","35.00","37.72",".00"
"2015-01-14","34.20","37.72",".00"
"2015-01-15","34.60","37.72",".00"
"2015-01-16","33.90","37.72",".00"
"2015-01-19","34.00","37.72",".00"
"2015-01-20","35.10","37.72",".00"
"2015-01-21","34.40","37.72",".00"
"2015-01-22","35.00","37.72",".00"
"2015-01-23","35.00","37.72",".00"
"2015-01-26","36.60","37.72",".00"
"2015-01-27","36.50","37.72",".00"
"2015-01-28","35.10","37.72",".00"
"2015-01-29","35.00","37.72",".00"
"2015-01-30","33.50","37.72",".00"
"2015-02-02","33.40","37.72",".00"
"2015-02-03","34.10","37.85",".00"
"2015-02-04","34.70","37.85",".00"
"2015-02-05","34.70","37.85",".00"
"2015-02-06","34.70","37.85",".00"
"2015-02-09","35.90","37.85",".00"
"2015-02-10","34.60","37.85",".00"
"2015-02-11","34.30","37.85",".00"
"2015-02-12","39.80","37.85",".00"
"2015-02-13","38.40","37.85",".00"
"2015-02-16","40.50","37.85",".00"
"2015-02-17","40.10","37.85",".00"
"2015-02-18","40.90","37.85",".00"
"2015-02-19","40.60","37.85",".00"
"2015-02-20","40.30","37.85",".00"
"2015-02-23","40.40","37.85",".00"
"2015-02-24","40.30","37.85",".00"
"2015-02-25","41.90","37.85",".00"
"2015-02-26","40.90","37.85",".00"
"2015-02-27","40.90","37.85",".00"
"2015-03-02","41.20","37.85",".00"
"2015-03-03","40.50","37.85",".00"
"2015-03-04","41.60","37.85",".00"
"2015-03-05","41.50","37.85",".00"
"2015-03-06","42.00","37.85",".00"
"2015-03-09","42.20","37.85",".00"
"2015-03-10","42.00","37.85",".00"
"2015-03-11","42.00","37.85",".00"
"2015-03-12","42.10","37.85",".00"
"2015-03-13","42.00","37.85",".00"
"2015-03-16","42.00","37.85",".00"
"2015-03-17","41.40","37.85",".00"
"2015-03-18","42.20","37.85",".00"
"2015-03-19","42.50","37.85",".00"
"2015-03-20","45.00","37.85",".00"
"2015-03-23","46.20","37.85",".00"
"2015-03-24","46.00","37.85",".00"
"2015-03-25","45.50","37.85",".00"
"2015-03-26","45.70","37.85",".00"
"2015-03-27","46.00","37.85",".00"
"2015-03-30","46.50","37.85",".00"
"2015-03-31","46.00","37.85",".00"
"2015-04-01","45.30","37.85",".00"
"2015-04-02","46.30","37.85",".00"
"2015-04-03","46.30","37.85",".00"
"2015-04-06","46.30","37.85",".00"
"2015-04-07","47.20","37.85",".00"
"2015-04-08","48.50","37.85",".00"
"2015-04-09","50.00","37.85",".00"
"2015-04-10","54.75","37.85",".00"
"2015-04-13","54.50","37.85",".00"
"2015-04-14","53.50","37.85",".00"
"2015-04-15","53.00","37.85",".00"
"2015-04-16","54.00","37.85",".00"
"2015-04-17","54.00","37.85",".00"
"2015-04-20","53.75","37.85",".00"
"2015-04-21","55.25","37.85",".00"
"2015-04-22","55.00","37.85",".00"
"2015-04-23","56.00","37.85",".00"
"2015-04-24","57.50","37.85",".00"
"2015-04-27","57.00","37.85",".00"
"2015-04-28","55.75","37.85",".00"
"2015-04-29","55.50","37.85",".00"
"2015-04-30","55.25","37.85",".00"
"2015-05-01","55.25","37.85",".00"
"2015-05-04","57.00","37.85",".00"
"2015-05-05","56.75","37.85",".00"
"2015-05-06","58.25","37.85",".00"
"2015-05-07","55.25","37.85",".00"
"2015-05-08","56.00","37.85",".00"
"2015-05-11","57.00","37.85",".00"
"2015-05-12","57.00","37.85",".00"
"2015-05-13","57.00","37.85",".00"
"2015-05-14","57.00","37.85",".00"
"2015-05-15","57.00","37.85",".00"
"2015-05-18","59.25","37.85",".00"
"2015-05-19","61.75","37.85",".00"
"2015-05-20","62.75","37.85",".00"
"2015-05-21","60.75","37.85",".00"
"2015-05-22","61.75","37.85",".00"
"2015-05-25","63.75","37.85",".00"
"2015-05-26","63.75","37.85",".00"
"2015-05-27","63.25","37.85",".00"
"2015-05-28","62.50","37.85",".00"
"2015-05-29","62.25","37.85",".00"
"2015-06-01","59.75","37.85",".00"
"2015-06-02","58.00","37.85",".00"
"2015-06-03","59.50","37.85",".00"
"2015-06-04","58.50","37.85",".00"
"2015-06-05","58.00","37.85",".00"
"2015-06-08","56.75","37.85",".00"
"2015-06-09","57.50","37.85",".00"
"2015-06-10","54.00","37.85",".00"
"2015-06-11","56.25","46.75",".00"
"2015-06-12","54.25","46.75",".00"
"2015-06-15","52.25","46.75",".00"
"2015-06-16","56.00","46.75",".00"
"2015-06-17","54.00","46.75",".00"
"2015-06-18","55.00","46.75",".00"
"2015-06-19","55.00","46.75",".00"
"2015-06-22","56.50","46.75",".00"
"2015-06-23","59.25","46.75",".00"
"2015-06-24","60.00","46.75",".00"
"2015-06-25","57.00","46.75",".00"
"2015-06-26","56.50","46.75",".00"
"2015-06-29","57.75","46.75",".00"
"2015-06-30","56.75","46.75",".00"
"2015-07-01","56.75","46.75",".00"
"2015-07-02","56.00","46.75",".00"
"2015-07-03","54.00","46.75",".00"
"2015-07-06","53.00","46.75",".00"
"2015-07-07","51.00","46.75",".00"
"2015-07-08","51.00","46.75",".00"
"2015-07-09","54.25","46.75",".00"
"2015-07-10","55.00","46.75",".00"
"2015-07-13","57.75","46.75",".00"
"2015-07-14","57.75","46.75",".00"
"2015-07-15","59.00","46.75",".00"
"2015-07-16","60.25","46.75",".00"
"2015-07-17","60.00","46.75",".00"
"2015-07-20","60.00","46.75",".00"
"2015-07-21","60.75","46.75",".00"
"2015-07-22","60.00","46.75",".00"
"2015-07-23","60.00","46.75",".00"
"2015-07-24","60.00","46.75",".00"
"2015-07-27","59.00","46.75",".00"
"2015-07-28","58.50","46.75",".00"
"2015-07-29","58.00","46.75",".00"
"2015-07-30","58.00","46.75",".00"
"2015-07-31","60.00","46.75",".00"
"2015-08-03","59.00","46.75",".00"
"2015-08-04","60.00","46.75",".00"
"2015-08-05","61.00","46.75",".00"
"2015-08-06","59.00","46.75",".00"
"2015-08-07","60.00","46.75",".00"
"2015-08-10","59.25","46.75",".00"
"2015-08-11","59.75","46.75",".00"
"2015-08-12","61.00","46.75",".00"
"2015-08-13","62.00","46.75",".00"
"2015-08-14","59.75","46.75",".00"
"2015-08-17","58.50","46.75",".00"
"2015-08-18","59.50","46.75",".00"
"2015-08-19","57.75","46.75",".00"
"2015-08-20","56.50","46.75",".00"
"2015-08-21","52.75","46.75",".00"
"2015-08-24","48.30","46.75",".00"
"2015-08-25","51.00","46.75",".00"
"2015-08-26","50.00","46.75",".00"
"2015-08-27","50.50","46.75",".00"
"2015-08-28","51.50","46.75",".00"
"2015-08-31","52.50","49.15",".00"
"2015-09-01","50.00","49.15",".00"
"2015-09-02","50.00","49.15",".00"
"2015-09-03","49.90","49.15",".00"
"2015-09-04","50.75","49.15",".00"
"2015-09-07","50.25","49.15",".00"
"2015-09-08","52.00","49.15",".00"
"2015-09-09","50.25","49.15",".00"
"2015-09-10","50.75","49.15",".00"
"2015-09-11","50.00","49.15",".00"
"2015-09-14","49.40","49.15",".00"
"2015-09-15","49.70","49.15",".00"
"2015-09-16","49.30","49.15",".00"
"2015-09-17","49.60","49.15",".00"
"2015-09-18","50.25","49.15",".00"
"2015-09-21","51.00","49.15",".00"
"2015-09-22","51.00","49.15",".00"
"2015-09-23","50.50","49.15",".00"
"2015-09-24","49.10","49.15",".00"
"2015-09-25","50.25","49.15",".00"
"2015-09-28","49.30","49.15",".00"
"2015-09-29","47.70","49.15",".00"
"2015-09-30","50.25","49.15",".00"
"2015-10-01","50.00","49.15",".00"
"2015-10-02","49.40","49.15",".00"
"2015-10-05","49.60","49.15",".00"
"2015-10-06","50.00","49.15",".00"
"2015-10-07","50.75","49.15",".00"
"2015-10-08","51.75","49.15",".00"
"2015-10-09","52.25","49.15",".00"
"2015-10-12","53.00","49.15",".00"
"2015-10-13","53.50","49.15",".00"
"2015-10-14","53.50","49.15",".00"
"2015-10-15","54.00","49.15",".00"
"2015-10-16","55.00","49.15",".00"
"2015-10-19","55.00","49.15",".00"
"2015-10-20","54.25","49.15",".00"
"2015-10-21","55.00","49.15",".00"
"2015-10-22","54.75","49.15",".00"
"2015-10-23","57.00","49.15",".00"
"2015-10-26","56.00","49.15",".00"
"2015-10-27","54.50","49.15",".00"
"2015-10-28","54.00","49.15",".00"
"2015-10-29","54.25","49.15",".00"
"2015-10-30","54.50","49.15",".00"
"2015-11-02","53.50","49.15",".00"
"2015-11-03","53.00","49.15",".00"
"2015-11-04","55.25","49.15",".00"
"2015-11-05","54.50","49.15",".00"
"2015-11-06","56.00","49.15",".00"
"2015-11-09","56.00","49.15",".00"
"2015-11-10","53.75","49.15",".00"
"2015-11-11","53.50","49.15",".00"
"2015-11-12","53.00","49.15",".00"
"2015-11-13","52.50","49.15",".00"
"2015-11-16","52.50","49.15",".00"
"2015-11-17","53.00","49.15",".00"
"2015-11-18","52.50","58.06",".00"
"2015-11-19","54.75","58.06",".00"
"2015-11-20","54.00","58.06",".00"
"2015-11-23","52.75","58.06",".00"
"2015-11-24","51.75","58.06",".00"
"2015-11-25","50.75","58.06",".00"
"2015-11-26","52.00","58.06",".00"
"2015-11-27","52.75","58.06",".00"
"2015-11-30","57.00","58.06",".00"
"2015-12-01","54.00","58.06",".00"
"2015-12-02","56.25","58.06",".00"
"2015-12-03","54.50","58.06",".00"
"2015-12-04","54.00","58.06",".00"
"2015-12-07","55.25","58.06",".00"
"2015-12-08","53.00","58.06",".00"
"2015-12-09","52.00","58.06",".00"
"2015-12-10","51.25","58.06",".00"
"2015-12-11","49.50","58.06",".00"
"2015-12-14","50.00","58.06",".00"
"2015-12-15","50.00","58.06",".00"
"2015-12-16","52.75","58.06",".00"
"2015-12-17","49.60","58.06",".00"
"2015-12-18","51.75","58.06",".00"
"2015-12-21","53.25","58.06",".00"
"2015-12-22","53.50","58.06",".00"
"2015-12-23","54.00","58.06",".00"
"2015-12-24","54.00","58.06",".00"
"2015-12-25","54.00","58.06",".00"
"2015-12-28","54.75","58.06",".00"
"2015-12-29","54.00","58.06",".00"
"2015-12-30","54.50","58.06",".00"
"2015-12-31","54.50","58.06",".00"
"2016-01-01","54.50","58.06",".00"
"2016-01-04","55.00","58.06",".00"
"2016-01-05","53.75","58.06",".00"
"2016-01-06","53.75","58.06",".00"
"2016-01-07","49.20","58.06",".00"
"2016-01-08","49.10","58.06",".00"
"2016-01-11","47.10","58.06",".00"
"2016-01-12","45.50","58.06",".00"
"2016-01-13","45.40","58.06",".00"
"2016-01-14","43.20","58.06",".00"
"2016-01-15","41.30","58.06",".00"
"2016-01-18","39.60","58.06",".00"
"2016-01-19","42.20","58.06",".00"
"2016-01-20","40.70","58.06",".00"
"2016-01-21","41.00","58.06",".00"
"2016-01-22","45.60","58.06",".00"
"2016-01-25","45.00","58.06",".00"
"2016-01-26","44.20","58.06",".00"
"2016-01-27","42.50","58.06",".00"
"2016-01-28","44.00","58.06",".00"
"2016-01-29","44.00","58.06",".00"
"2016-02-01","44.40","58.06",".00"
"2016-02-02","42.00","58.06",".00"
"2016-02-03","40.30","58.06",".00"
"2016-02-04","41.60","58.06",".00"
"2016-02-05","41.80","58.06",".00"
"2016-02-08","39.00","58.06",".00"
"2016-02-09","37.30","58.06",".00"
"2016-02-10","40.00","57.21",".00"
"2016-02-11","39.00","57.21",".00"
"2016-02-12","40.00","57.21",".00"
"2016-02-15","41.00","57.21",".00"
"2016-02-16","41.70","57.21",".00"
"2016-02-17","41.50","57.21",".00"
"2016-02-18","42.60","57.21",".00"
"2016-02-19","43.10","57.21",".00"
"2016-02-22","44.70","57.21",".00"
"2016-02-23","44.50","57.21",".00"
"2016-02-24","45.60","57.21",".00"
"2016-02-25","45.50","57.21",".00"
"2016-02-26","45.00","57.21",".00"
"2016-02-29","46.10","57.21",".00"
"2016-03-01","49.40","57.21",".00"
"2016-03-02","48.00","57.21",".00"
"2016-03-03","49.90","57.21",".00"
"2016-03-04","49.80","57.21",".00"
"2016-03-07","50.00","57.21",".00"
"2016-03-08","49.40","57.21",".00"
"2016-03-09","48.20","57.21",".00"
"2016-03-10","45.60","57.21",".00"
"2016-03-11","48.50","57.21",".00"
"2016-03-14","49.60","57.21",".00"
"2016-03-15","50.50","57.21",".00"
"2016-03-16","51.50","57.21",".00"
"2016-03-17","52.25","57.21",".00"
"2016-03-18","51.00","57.21",".00"
"2016-03-21","53.25","57.21",".00"
"2016-03-22","54.00","57.21",".00"
"2016-03-23","53.00","57.21",".00"
"2016-03-24","54.00","57.21",".00"
"2016-03-25","54.00","57.21",".00"
"2016-03-28","54.00","57.21",".00"
"2016-03-29","52.75","57.21",".00"
"2016-03-30","52.75","57.21",".00"
"2016-03-31","53.00","57.21",".00"
"2016-04-01","50.00","57.21",".00"
"2016-04-04","49.60","57.21",".00"
"2016-04-05","49.20","57.21",".00"
"2016-04-06","49.70","57.21",".00"
"2016-04-07","48.20","57.21",".00"
"2016-04-08","47.00","57.21",".00"
"2016-04-11","47.00","57.21",".00"
"2016-04-12","47.50","57.21",".00"
"2016-04-13","47.80","57.21",".00"
"2016-04-14","48.40","57.21",".00"
"2016-04-15","48.90","57.21",".00"
"2016-04-18","46.90","57.21",".00"
"2016-04-19","46.70","57.21",".00"
"2016-04-20","47.70","57.21",".00"
"2016-04-21","47.40","57.21",".00"
"2016-04-22","46.50","57.21",".00"
"2016-04-25","46.50","57.21",".00"
"2016-04-26","46.00","57.21",".00"
"2016-04-27","46.00","57.21",".00"
"2016-04-28","46.00","57.21",".00"
"2016-04-29","45.70","57.21",".00"
"2016-05-02","45.10","57.21",".00"
"2016-05-03","43.50","57.21",".00"
"2016-05-04","43.10","57.21",".00"
"2016-05-05","43.10","57.21",".00"
"2016-05-06","45.40","57.21",".00"
"2016-05-09","44.50","57.21",".00"
"2016-05-10","44.50","57.21",".00"
"2016-05-11","44.70","57.21",".00"
"2016-05-12","44.50","57.21",".00"
"2016-05-13","43.60","57.21",".00"
"2016-05-16","46.20","56.26",".00"
"2016-05-17","49.00","56.26",".00"
"2016-05-18","49.60","56.26",".00"
"2016-05-19","47.80","56.26",".00"
"2016-05-20","46.50","56.26",".00"
"2016-05-23","47.40","56.26",".00"
"2016-05-24","46.40","56.26",".00"
"2016-05-25","48.10","56.26",".00"
"2016-05-26","49.80","56.26",".00"
"2016-05-27","50.00","56.26",".00"
"2016-05-30","49.00","56.26",".00"
"2016-05-31","47.80","56.26",".00"
"2016-06-01","47.60","56.26",".00"
"2016-06-02","47.80","56.26",".00"
"2016-06-03","47.70","56.26",".00"
"2016-06-06","47.70","56.26",".00"
"2016-06-07","50.75","56.26",".00"
"2016-06-08","49.60","56.26",".00"
"2016-06-09","48.20","56.26",".00"
"2016-06-10","48.50","56.26",".00"
"2016-06-13","47.10","56.26",".00"
"2016-06-14","47.70","56.26",".00"
"2016-06-15","47.00","56.26",".00"
"2016-06-16","47.30","56.26",".00"
"2016-06-17","46.80","56.26",".00"
"2016-06-20","48.00","56.26",".00"
"2016-06-21","47.30","56.26",".00"
"2016-06-22","47.90","56.26",".00"
"2016-06-23","48.00","56.26",".00"
"2016-06-24","48.00","56.26",".00"
"2016-06-27","45.90","56.26",".00"
"2016-06-28","46.50","56.26",".00"
"2016-06-29","46.60","56.26",".00"
"2016-06-30","47.20","56.26",".00"
"2016-07-01","48.10","56.26",".00"
"2016-07-04","51.00","56.26",".00"
"2016-07-05","50.25","56.26",".00"
"2016-07-06","48.90","56.26",".00"
"2016-07-07","51.00","56.26",".00"
"2016-07-08","51.00","56.26",".00"
"2016-07-11","53.25","56.26",".00"
"2016-07-12","53.25","56.26",".00"
"2016-07-13","53.75","56.26",".00"
"2016-07-14","52.00","56.26",".00"
"2016-07-15","51.25","56.26",".00"
"2016-07-18","50.50","56.26",".00"
"2016-07-19","51.00","56.26",".00"
"2016-07-20","50.75","56.26",".00"
"2016-07-21","52.50","56.26",".00"
"2016-07-22","52.25","56.26",".00"
"2016-07-25","52.50","56.26",".00"
"2016-07-26","53.25","56.26",".00"
"2016-07-27","54.25","56.26",".00"
"2016-07-28","52.50","56.26",".00"
"2016-07-29","52.75","56.26",".00"
"2016-08-01","54.25","56.26",".00"
"2016-08-02","53.50","56.26",".00"
"2016-08-03","54.25","56.26",".00"
"2016-08-04","54.25","56.26",".00"
"2016-08-05","56.25","56.26",".00"
"2016-08-08","57.00","56.26",".00"
"2016-08-09","56.75","56.26",".00"
"2016-08-10","57.75","56.26",".00"
"2016-08-11","57.75","56.26",".00"
"2016-08-12","57.75","56.26",".00"
"2016-08-15","57.00","56.26",".00"
"2016-08-16","57.25","56.26",".00"
"2016-08-17","61.50","60.78",".00"
"2016-08-18","64.25","60.78",".00"
"2016-08-19","62.25","60.78",".00"
"2016-08-22","62.75","60.78",".00"
"2016-08-23","63.25","60.78",".00"
"2016-08-24","63.00","60.78",".00"
"2016-08-25","63.75","60.78",".00"
"2016-08-26","63.25","60.78",".00"
"2016-08-29","64.00","60.78",".00"
"2016-08-30","65.00","60.78",".00"
"2016-08-31","64.25","60.78",".00"
"2016-09-01","63.25","60.78",".00"
"2016-09-02","63.50","60.78",".00"
"2016-09-05","63.25","60.78",".00"
"2016-09-06","64.00","60.78",".00"
"2016-09-07","62.75","60.78",".00"
"2016-09-08","61.50","60.78",".00"
"2016-09-09","60.50","60.78",".00"
"2016-09-12","59.50","60.78",".00"
"2016-09-13","60.75","60.78",".00"
"2016-09-14","61.00","60.78",".00"
"2016-09-15","60.75","60.78",".00"
"2016-09-16","60.75","60.78",".00"
"2016-09-19","62.25","60.78",".00"
"2016-09-20","64.50","60.78",".00"
"2016-09-21","64.50","60.78",".00"
"2016-09-22","64.75","60.78",".00"
"2016-09-23","65.00","60.78",".00"
"2016-09-26","64.50","60.78",".00"
"2016-09-27","63.50","60.78",".00"
"2016-09-28","63.50","60.78",".00"
"2016-09-29","64.00","60.78",".00"
"2016-09-30","64.75","60.78",".00"
"2016-10-03","65.25","60.78",".00"
"2016-10-04","66.25","60.78",".00"
"2016-10-05","68.25","60.78",".00"
"2016-10-06","68.00","60.78",".00"
"2016-10-07","67.50","60.78",".00"
"2016-10-10","68.00","60.78",".00"
"2016-10-11","69.00","60.78",".00"
"2016-10-12","68.50","60.78",".00"
"2016-10-13","69.25","60.78",".00"
"2016-10-14","74.75","60.78",".00"
"2016-10-17","74.50","60.78",".00"
"2016-10-18","74.00","60.78",".00"
"2016-10-19","72.25","60.78",".00"
"2016-10-20","71.25","60.78",".00"
"2016-10-21","72.75","60.78",".00"
"2016-10-24","70.75","60.78",".00"
"2016-10-25","72.75","60.78",".00"
"2016-10-26","72.50","60.78",".00"
"2016-10-27","71.25","60.78",".00"
"2016-10-28","68.75","60.78",".00"
